Experiment,Family,Mean_KS,95% CI Low,95% CI High,Mean p-value,Median p-value
cls,PF20871,1.0,1.0,1.0,1.0,1.0
cls,PF11938,0.6024999999999999,0.3,0.7,0.13971899153478098,0.012340600575894691
cls,PF16178,0.8358095238095239,0.5702380952380953,1.0,0.0007839878266175542,4.265613396531809e-08
cls,PF01667,1.0,1.0,1.0,1.0,1.0
cls,PF00531,0.15456781609195402,0.06206896551724138,0.296551724137931,0.04291783218648992,0.00015905200960649016
cls,PF19037,0.5603333333333332,0.16666666666666666,0.8333333333333334,0.3925324675324675,0.14285714285714285
cls,PF16608,0.889,0.3333333333333333,1.0,0.2615,0.09999999999999999
cls,PF04893,0.49973333333333336,0.3333333333333333,0.7333333333333333,0.11517409187563084,0.07546400948132746
cls,PF12886,0.9683333333333333,0.6666666666666666,1.0,0.14720000000000005,0.09999999999999999
cls,PF08781,0.9966666666666666,1.0,1.0,0.10490000000000003,0.09999999999999999
cls,PF03474,1.0,1.0,1.0,1.0,1.0
cls,PF16675,1.0,1.0,1.0,1.0,1.0
cls,PF03154,1.0,1.0,1.0,1.0,1.0
cls,PF12678,1.0,1.0,1.0,1.0,1.0
cls,PF02807,0.63,0.3333333333333333,1.0,0.3407207792207792,0.14285714285714285
cls,PF16674,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
cls,PF03259,0.64,0.3333333333333333,0.6666666666666666,0.6317999999999999,0.6
cls,PF04503,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
cls,PF02828,0.42406666666666665,0.2222222222222222,0.6672222222222217,0.021394711722733526,0.000559265196575265
cls,PF02141,0.55375,0.3159926470588235,0.7573529411764706,8.021431965695454e-05,2.362627417196343e-19
cls,PF00060,0.585875816993464,0.45098039215686275,0.7058823529411765,3.152629641361432e-11,2.674377674160599e-24
cls,PF12414,0.9893333333333334,0.6666666666666666,1.0,0.11600000000000003,0.09999999999999999
cls,PF16189,1.0,1.0,1.0,1.0,1.0
cls,PF17919,1.0,1.0,1.0,1.0,1.0
cls,PF04905,1.0,1.0,1.0,1.0,1.0
cls,PF08569,1.0,1.0,1.0,1.0,1.0
cls,PF00566,0.5748861236802413,0.46221719457013577,0.6749622926093515,1.0548386801449905e-99,1.5910574567595058e-205
cls,PF04005,1.0,1.0,1.0,1.0,1.0
cls,PF13831,0.7629615384615386,0.6022435897435897,0.8717948717948718,2.957146058275333e-11,5.790860607078496e-23
cls,PF04055,0.33552777777777776,0.16666666666666666,0.5555555555555556,0.12537038593024588,0.03593229829749474
cls,PF17814,1.0,1.0,1.0,1.0,1.0
cls,PF07992,0.39822727272727276,0.15151515151515152,0.6670454545454542,0.042278897778911896,5.8394009593437885e-05
cls,PF00241,0.43422222222222223,0.15555555555555556,0.7111111111111111,0.062448879195796204,0.0002237060786301627
cls,PF00466,0.4965,0.3333333333333333,0.8333333333333334,0.5272099567099567,0.474025974025974
cls,PF16279,1.0,1.0,1.0,1.0,1.0
cls,PF02761,0.8576666666666665,0.3333333333333333,1.0,0.3081,0.09999999999999999
cls,PF15808,1.0,1.0,1.0,1.0,1.0
cls,PF08391,1.0,1.0,1.0,1.0,1.0
cls,PF11002,0.5381999999999999,0.4,0.6,0.15845550888739743,0.05244755244755244
cls,PF13469,1.0,1.0,1.0,1.0,1.0
cls,PF13926,0.8333333333333333,0.6666666666666666,1.0,0.3477,0.09999999999999999
cls,PF09750,1.0,1.0,1.0,1.0,1.0
cls,PF18411,1.0,1.0,1.0,1.0,1.0
cls,PF02337,0.9998333333333334,1.0,1.0,0.002188311688311688,0.0021645021645021645
cls,PF00927,0.6042222222222222,0.3611111111111111,0.8333333333333334,0.002941980843530911,1.3505801252157732e-06
cls,PF12537,1.0,1.0,1.0,1.0,1.0
cls,PF03836,0.981,0.6666666666666666,1.0,0.12840000000000004,0.09999999999999999
cls,PF00193,0.31341758241758244,0.12087912087912088,0.5057692307692305,0.04624642053377461,0.00017365773777645033
cls,PF12052,0.9760000000000001,0.8333333333333334,1.0,0.008125541125541124,0.0021645021645021645
cls,PF07147,1.0,1.0,1.0,1.0,1.0
cls,PF01963,0.5423333333333332,0.3333333333333333,0.6666666666666666,0.7489999999999999,0.6
cls,PF04494,1.0,1.0,1.0,1.0,1.0
cls,PF15410,0.8998214285714285,0.75,1.0,1.9829155704915183e-07,7.248299466380316e-12
cls,PF00028,0.5476025392347028,0.47872950096984657,0.6166505025568683,0.0,0.0
cls,PF07744,0.4578666666666667,0.2,0.8,0.24881995675278978,0.07546400948132746
cls,PF00418,0.9986666666666666,1.0,1.0,0.10200000000000004,0.09999999999999999
cls,PF01163,0.7633333333333333,0.3333333333333333,1.0,0.4426999999999999,0.6
cls,PF04901,0.992,1.0,1.0,0.11190000000000001,0.09999999999999999
cls,PF16174,1.0,1.0,1.0,1.0,1.0
cls,PF00789,0.232030303030303,0.10606060606060606,0.42424242424242425,0.18485728562860987,0.0659037304796155
cls,PF12548,1.0,1.0,1.0,1.0,1.0
cls,PF09532,0.7903333333333332,0.3333333333333333,1.0,0.40469999999999995,0.6
cls,PF00225,0.526208245243129,0.42906976744186043,0.6311046511627907,5.555744322573658e-60,1.1946558647045656e-119
cls,PF00837,0.954,0.6666666666666666,1.0,0.16820000000000004,0.09999999999999999
cls,PF11357,0.7950948616600791,0.6521739130434783,0.8932806324110671,2.1179441464725707e-31,1.167296683757793e-81
cls,PF06701,0.779,0.3333333333333333,1.0,0.15036796536796534,0.025974025974025972
cls,PF01161,0.5983333333333333,0.3333333333333333,1.0,0.6623,0.6
cls,PF08711,0.2785111111111111,0.13333333333333333,0.4894444444444439,0.1888577522606225,0.08132179495470442
cls,PF13903,0.37977777777777777,0.15555555555555556,0.6,0.0880798697012693,0.0029827477142674273
cls,PF01513,1.0,1.0,1.0,1.0,1.0
cls,PF03357,0.2654848484848485,0.16666666666666666,0.3939393939393939,0.05946927738926408,0.02469268953497516
cls,PF08071,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
cls,PF16484,0.999,1.0,1.0,0.10150000000000002,0.09999999999999999
cls,PF05781,1.0,1.0,1.0,1.0,1.0
cls,PF11569,0.7556666666666666,0.3333333333333333,1.0,0.45239999999999986,0.6
cls,PF11945,0.7771,0.5,1.0,0.022904284569919244,0.002056766762649115
cls,PF01463,0.5922545454545455,0.34545454545454546,0.8,0.0005746331611013002,1.5463989692745334e-09
cls,PF01129,0.6641666666666668,0.3333333333333333,1.0,0.25726406926406925,0.14285714285714285
cls,PF15010,0.645,0.3333333333333333,1.0,0.6086999999999998,0.6
cls,PF12931,0.6316666666666667,0.3333333333333333,1.0,0.6306999999999998,0.6
cls,PF00596,0.9658333333333333,0.6666666666666666,1.0,0.013004329004329003,0.0021645021645021645
cls,PF18782,0.9906666666666667,0.9333333333333333,1.0,8.272747011427208e-06,1.2893450075787698e-08
cls,PF00642,0.1529516129032258,0.056451612903225805,0.2863407258064516,0.03838666683131497,4.19517637260302e-05
cls,PF00806,1.0,1.0,1.0,1.0,1.0
cls,PF15412,1.0,1.0,1.0,1.0,1.0
cls,PF11704,1.0,1.0,1.0,1.0,1.0
cls,PF21127,1.0,1.0,1.0,1.0,1.0
cls,PF05191,0.598,0.3333333333333333,1.0,0.6719999999999999,0.6
cls,PF16515,1.0,1.0,1.0,1.0,1.0
cls,PF01529,0.707268115942029,0.5688405797101449,0.8260869565217391,3.626210077996543e-30,3.0700628137822035e-67
cls,PF00036,0.2798901098901099,0.16483516483516483,0.5167582417582416,0.0355970208810271,0.00579541458855709
cls,PF07742,0.9858666666666668,0.8666666666666667,1.0,2.341605255163956e-06,1.2893450075787698e-08
cls,PF15371,0.8717564102564104,0.7307692307692307,0.9743589743589743,3.89905259330335e-19,4.091985472142154e-32
cls,PF16519,0.8123333333333335,0.5,1.0,0.07453679653679653,0.025974025974025972
cls,PF01411,1.0,1.0,1.0,1.0,1.0
cls,PF05041,0.999,1.0,1.0,0.0023073593073593074,0.0021645021645021645
cls,PF17069,1.0,1.0,1.0,1.0,1.0
cls,PF14927,0.7856666666666665,0.3333333333333333,1.0,0.41699999999999987,0.6
cls,PF01650,1.0,1.0,1.0,1.0,1.0
cls,PF07458,0.9936944444444443,0.9444444444444444,1.0,1.1775756675144253e-18,4.5196459263025544e-21
cls,PF12145,1.0,1.0,1.0,1.0,1.0
cls,PF13297,1.0,1.0,1.0,1.0,1.0
cls,PF08311,1.0,1.0,1.0,1.0,1.0
cls,PF02727,1.0,1.0,1.0,1.0,1.0
cls,PF02171,0.6748095238095239,0.42857142857142855,0.8571428571428571,0.005077392149982644,0.00010024313356518223
cls,PF08542,0.5683333333333332,0.3333333333333333,1.0,0.7071999999999999,0.6
cls,PF00045,0.5956536796536795,0.4501082251082251,0.7272727272727273,4.085117708770115e-16,1.2128436349687409e-38
cls,PF09173,1.0,1.0,1.0,1.0,1.0
cls,PF07974,0.42365497076023395,0.2222222222222222,0.6140350877192983,0.0013948076243762296,5.724995683798982e-14
cls,PF05914,1.0,1.0,1.0,1.0,1.0
cls,PF10190,1.0,1.0,1.0,1.0,1.0
cls,PF08336,0.6206666666666667,0.3333333333333333,1.0,0.6396999999999998,0.6
cls,PF00157,0.727967032967033,0.5931318681318681,0.8241758241758241,1.309799700717924e-13,3.1793589051770805e-24
cls,PF21362,1.0,1.0,1.0,1.0,1.0
cls,PF18039,0.6303333333333333,0.5,1.0,0.2659610389610389,0.14285714285714285
cls,PF00652,0.6410129870129869,0.5324675324675324,0.7662337662337663,1.2402012571620425e-21,6.554772231580897e-45
cls,PF14922,1.0,1.0,1.0,1.0,1.0
cls,PF01019,0.46305555555555555,0.2777777777777778,0.5,0.009307882390660431,0.00018725837572722094
cls,PF01301,0.8908333333333333,0.5,1.0,0.05122294372294372,0.0021645021645021645
cls,PF13374,0.48603571428571435,0.17857142857142858,0.75,0.06791874361230951,0.0015178367819511198
cls,PF00857,1.0,1.0,1.0,1.0,1.0
cls,PF11261,0.9943333333333333,1.0,1.0,0.10850000000000003,0.09999999999999999
cls,PF16381,1.0,1.0,1.0,1.0,1.0
cls,PF06888,1.0,1.0,1.0,1.0,1.0
cls,PF02196,0.7101333333333332,0.4,0.9333333333333333,0.018806641674003043,0.00035334499932696196
cls,PF02953,0.9197000000000001,0.6,1.0,0.004392463573578125,0.00021650176448938054
cls,PF05593,1.0,1.0,1.0,1.0,1.0
cls,PF00042,0.4903181818181818,0.3181818181818182,0.6666666666666666,0.0004586687671082063,2.1293414616990676e-07
cls,PF07731,0.9395000000000001,0.6666666666666666,1.0,0.016848484848484852,0.0021645021645021645
cls,PF00619,0.2050276923076923,0.09538461538461539,0.3508461538461538,0.00793647558367562,4.224764672148978e-06
cls,PF00498,0.20972258064516128,0.09462365591397849,0.3376881720430107,0.004212704387151051,2.8715961718435986e-09
cls,PF12129,1.0,1.0,1.0,1.0,1.0
cls,PF12595,1.0,1.0,1.0,1.0,1.0
cls,PF02837,1.0,1.0,1.0,1.0,1.0
cls,PF00535,0.5613366666666668,0.4599166666666667,0.6500833333333332,1.8908074576832224e-24,3.265629333073671e-44
cls,PF03730,1.0,1.0,1.0,1.0,1.0
cls,PF17772,0.6529,0.3,1.0,0.1255156639026608,0.012340600575894691
cls,PF00111,0.5173333333333333,0.16666666666666666,0.8333333333333334,0.5086623376623377,0.474025974025974
cls,PF06083,0.6416666666666666,0.4666666666666667,0.8,0.013241016359725195,0.0018373939965002021
cls,PF15917,1.0,1.0,1.0,1.0,1.0
cls,PF13884,1.0,1.0,1.0,1.0,1.0
cls,PF00208,1.0,1.0,1.0,1.0,1.0
cls,PF11977,0.6347142857142858,0.3333333333333333,0.8571428571428571,0.018191589410245585,0.00010024313356518223
cls,PF07719,0.3378222222222222,0.13333333333333333,0.6,0.1289196861484601,0.012966380564275841
cls,PF04950,1.0,1.0,1.0,1.0,1.0
cls,PF16556,1.0,1.0,1.0,1.0,1.0
cls,PF01279,1.0,1.0,1.0,1.0,1.0
cls,PF00903,0.797,0.3333333333333333,1.0,0.3963999999999999,0.6
cls,PF00047,0.24480724346076457,0.15894366197183096,0.3352414486921529,4.972530370482515e-16,1.4818078523686958e-65
cls,PF20886,0.8986666666666666,0.6666666666666666,1.0,0.25089999999999996,0.09999999999999999
cls,PF13793,0.6850999999999999,0.4,0.9,0.045127920067548545,0.012340600575894691
cls,PF02188,0.3899047619047619,0.19047619047619047,0.6666666666666666,0.23803195589741052,0.09481656218610322
cls,PF18119,0.7156666666666667,0.3333333333333333,1.0,0.5102,0.6
cls,PF21297,1.0,1.0,1.0,1.0,1.0
cls,PF00462,0.3925238095238095,0.19047619047619047,0.7142857142857143,0.23648960972171595,0.09481656218610322
cls,PF16423,0.9996666666666667,1.0,1.0,0.002212121212121212,0.0021645021645021645
cls,PF01873,1.0,1.0,1.0,1.0,1.0
cls,PF03815,0.5758,0.2,0.9333333333333333,0.11076365217803895,0.007655808318750842
cls,PF17826,1.0,1.0,1.0,1.0,1.0
cls,PF08151,0.5015,0.16666666666666666,0.8333333333333334,0.5281363636363636,0.474025974025974
cls,PF06462,1.0,1.0,1.0,1.0,1.0
cls,PF08742,0.6532666666666666,0.4666666666666667,0.8,0.014993282151493915,0.0018373939965002021
cls,PF01146,0.9613333333333333,0.6666666666666666,1.0,0.15690000000000004,0.09999999999999999
cls,PF03727,0.8265,0.4,1.0,0.0219831453376345,0.00021650176448938054
cls,PF02158,1.0,1.0,1.0,1.0,1.0
cls,PF20426,0.9986666666666667,1.0,1.0,0.002354978354978355,0.0021645021645021645
cls,PF09816,1.0,1.0,1.0,1.0,1.0
cls,PF02469,0.5665,0.16666666666666666,1.0,0.42011471861471855,0.474025974025974
cls,PF01509,0.778,0.3333333333333333,1.0,0.42279999999999995,0.6
cls,PF05712,0.4546666666666666,0.16666666666666666,0.6666666666666666,0.6211839826839827,0.474025974025974
cls,PF00711,0.9501000000000002,0.8,1.0,0.000597328368226201,1.0825088224469026e-05
cls,PF06617,0.9713333333333333,0.6666666666666666,1.0,0.14290000000000003,0.09999999999999999
cls,PF17789,0.6778055555555556,0.5,0.7777777777777778,4.7725278371345466e-05,1.3659660060531853e-08
cls,PF17906,1.0,1.0,1.0,1.0,1.0
cls,PF02880,0.7103333333333334,0.16666666666666666,1.0,0.23729653679653678,0.08441558441558442
cls,PF16317,1.0,1.0,1.0,1.0,1.0
cls,PF13646,0.29046428571428573,0.14285714285714285,0.5,0.3186547400463418,0.20527832022526032
cls,PF18861,1.0,1.0,1.0,1.0,1.0
cls,PF02759,0.6136862745098038,0.4181372549019608,0.7844771241830064,1.8262682730354283e-07,2.7721823348942648e-27
cls,PF01740,0.7012363636363637,0.4904545454545455,0.8909090909090909,3.7006439910088227e-05,1.4170853631472902e-13
cls,PF05790,1.0,1.0,1.0,1.0,1.0
cls,PF00443,0.4481122848200313,0.36303794992175276,0.5324921752738654,1.1913359361137957e-104,5.333152673240804e-231
cls,PF20425,0.998,1.0,1.0,0.10300000000000002,0.09999999999999999
cls,PF18112,1.0,1.0,1.0,1.0,1.0
cls,PF00781,0.38728571428571434,0.19047619047619047,0.5716666666666664,0.004532109537658995,1.56872346101417e-07
cls,PF08517,1.0,1.0,1.0,1.0,1.0
cls,PF07684,0.7788333333333334,0.3333333333333333,1.0,0.14248701298701297,0.025974025974025972
cls,PF04719,0.9917802197802198,0.9560439560439561,1.0,5.5995086738195384e-42,5.524118327704881e-54
cls,PF02809,0.31447222222222215,0.1388888888888889,0.5833333333333334,0.21239751616117333,0.06898879546934714
cls,PF01070,1.0,1.0,1.0,1.0,1.0
cls,PF01433,0.3731153846153846,0.14102564102564102,0.6282051282051282,0.032958599052121285,3.437729569094593e-05
cls,PF04571,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
cls,PF03647,0.6215999999999999,0.6,0.8,0.047489109961246175,0.05244755244755244
cls,PF15388,0.7673333333333333,0.3333333333333333,1.0,0.4379999999999999,0.6
cls,PF07002,0.5750277777777777,0.3333333333333333,0.7777777777777778,0.0038253836261898646,5.222243150834323e-06
cls,PF14473,1.0,1.0,1.0,1.0,1.0
cls,PF21477,0.9834,0.9,1.0,5.64095347377081e-05,1.0825088224469026e-05
cls,PF20692,1.0,1.0,1.0,1.0,1.0
cls,PF04579,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
cls,PF15298,1.0,1.0,1.0,1.0,1.0
cls,PF21058,1.0,1.0,1.0,1.0,1.0
cls,PF03061,0.3298571428571428,0.19047619047619047,0.5249999999999989,0.3096819252994782,0.1963120402389556
cls,PF02902,0.5082,0.26666666666666666,0.7349999999999984,0.11675300991145295,0.026248485664288602
cls,PF12848,1.0,1.0,1.0,1.0,1.0
cls,PF04799,1.0,1.0,1.0,1.0,1.0
cls,PF00988,1.0,1.0,1.0,1.0,1.0
cls,PF18150,0.9995,1.0,1.0,0.002235930735930736,0.0021645021645021645
cls,PF05057,1.0,1.0,1.0,1.0,1.0
cls,PF01846,0.6175,0.3,0.9,0.16581621165212496,0.05244755244755244
cls,PF17838,0.43380952380952387,0.2857142857142857,0.5238095238095238,0.062001664923410416,0.041088503979639056
cls,PF12063,1.0,1.0,1.0,1.0,1.0
cls,PF17215,1.0,1.0,1.0,1.0,1.0
cls,PF01410,0.705090909090909,0.4727272727272727,0.8727272727272727,1.398180463928161e-05,2.3866700853006992e-14
cls,PF13848,0.5052444444444444,0.24444444444444444,0.7111111111111111,0.014040896006672405,1.0266660963552084e-05
cls,PF10401,0.757904761904762,0.47619047619047616,0.9523809523809523,0.004008132688330021,3.16081952683007e-06
cls,PF05270,1.0,1.0,1.0,1.0,1.0
cls,PF00521,1.0,1.0,1.0,1.0,1.0
cls,PF00002,0.32730141843971633,0.19946808510638298,0.4548093971631205,4.486435260927745e-08,1.6549832841851157e-53
cls,PF21365,0.6071904761904762,0.23809523809523808,0.9047619047619048,0.05460718696428923,0.00043856370934767223
cls,PF04130,0.5538,0.4,0.6,0.12039363268310638,0.05244755244755244
cls,PF00786,0.5907032967032967,0.37362637362637363,0.8021978021978022,1.9794604138381974e-05,3.3003766786530938e-15
cls,PF02199,0.7776666666666666,0.3333333333333333,1.0,0.4267999999999999,0.6
cls,PF21227,1.0,1.0,1.0,1.0,1.0
cls,PF12180,1.0,1.0,1.0,1.0,1.0
cls,PF03285,0.9875,0.8333333333333334,1.0,0.0051233766233766236,0.0021645021645021645
cls,PF17490,1.0,1.0,1.0,1.0,1.0
cls,PF15722,1.0,1.0,1.0,1.0,1.0
cls,PF21381,0.8016666666666665,0.3333333333333333,1.0,0.3920999999999999,0.6
cls,PF18574,0.6601666666666668,0.3333333333333333,1.0,0.2699545454545454,0.14285714285714285
cls,PF05835,0.981,0.8333333333333334,1.0,0.005530303030303031,0.0021645021645021645
cls,PF05255,1.0,1.0,1.0,1.0,1.0
cls,PF08265,1.0,1.0,1.0,1.0,1.0
cls,PF06842,1.0,1.0,1.0,1.0,1.0
cls,PF08441,0.7386750000000001,0.55,0.8668749999999998,1.216847954891174e-14,3.1884161498904834e-33
cls,PF05773,0.25475555555555557,0.1111111111111111,0.4666666666666667,0.25874646363212145,0.13630873162897766
cls,PF03159,1.0,1.0,1.0,1.0,1.0
cls,PF01501,0.3887222222222222,0.19444444444444445,0.6666666666666666,0.10002486783656217,0.008095782390485192
cls,PF15063,1.0,1.0,1.0,1.0,1.0
cls,PF01230,0.6153333333333333,0.3333333333333333,1.0,0.6472999999999999,0.6
cls,PF03171,0.9169999999999999,0.6666666666666666,1.0,0.22300000000000003,0.09999999999999999
cls,PF11527,1.0,1.0,1.0,1.0,1.0
cls,PF00728,0.7433333333333333,0.3333333333333333,1.0,0.4687999999999999,0.6
cls,PF01590,0.8619523809523809,0.6654761904761906,1.0,9.743764887520705e-05,4.265613396531809e-08
cls,PF04916,1.0,1.0,1.0,1.0,1.0
cls,PF00812,0.37632142857142853,0.17857142857142858,0.6428571428571429,0.15914986926395325,0.05551971712876329
cls,PF01401,1.0,1.0,1.0,1.0,1.0
cls,PF02260,0.9148333333333334,0.5,1.0,0.033634199134199134,0.0021645021645021645
cls,PF06954,1.0,1.0,1.0,1.0,1.0
cls,PF12036,1.0,1.0,1.0,1.0,1.0
cls,PF16898,1.0,1.0,1.0,1.0,1.0
cls,PF02525,1.0,1.0,1.0,1.0,1.0
cls,PF10568,0.704,0.3333333333333333,1.0,0.5179999999999999,0.6
cls,PF04731,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
cls,PF00348,0.46733333333333327,0.3333333333333333,0.8333333333333334,0.5828419913419913,0.474025974025974
cls,PF08623,1.0,1.0,1.0,1.0,1.0
cls,PF10264,1.0,1.0,1.0,1.0,1.0
cls,PF01380,1.0,1.0,1.0,1.0,1.0
cls,PF10250,1.0,1.0,1.0,1.0,1.0
cls,PF15966,1.0,1.0,1.0,1.0,1.0
cls,PF00575,0.29360714285714284,0.17857142857142858,0.4642857142857143,0.26191666564059285,0.20527832022526032
cls,PF15300,0.6632575757575758,0.5757575757575758,0.696969696969697,2.126429905635312e-11,1.988807751175646e-14
cls,PF01909,0.42228571428571426,0.14285714285714285,0.7142857142857143,0.20030504355085713,0.041088503979639056
cls,PF13174,0.585,0.3333333333333333,1.0,0.38879437229437225,0.474025974025974
cls,PF18392,1.0,1.0,1.0,1.0,1.0
cls,PF06546,1.0,1.0,1.0,1.0,1.0
cls,PF04547,0.7928000000000001,0.5333333333333333,0.9777777777777777,2.993990713594028e-05,1.3604354608288125e-14
cls,PF08264,0.42466666666666664,0.2,0.8,0.2965609520317241,0.18441617684449832
cls,PF06535,0.991,0.6666666666666666,1.0,0.11350000000000002,0.09999999999999999
cls,PF16183,0.8362,0.6666666666666666,1.0,0.0002603818446813745,5.608650782967649e-06
cls,PF01421,0.5001906906906908,0.36775525525525526,0.6261261261261262,7.354652114323903e-13,3.274040518409351e-76
cls,PF03619,0.655,0.3333333333333333,1.0,0.3023939393939394,0.14285714285714285
cls,PF00238,1.0,1.0,1.0,1.0,1.0
cls,PF00051,0.5802205882352941,0.375,0.7720588235294118,2.8259101651866217e-07,3.758458307002653e-22
cls,PF15696,1.0,1.0,1.0,1.0,1.0
cls,PF13676,0.5733333333333334,0.3333333333333333,1.0,0.4036580086580086,0.474025974025974
cls,PF00069,0.374834495110003,0.3306796832475901,0.41761628009060103,0.0,0.0
cls,PF15985,1.0,1.0,1.0,1.0,1.0
cls,PF00517,0.6061666666666666,0.3333333333333333,1.0,0.35105627705627707,0.474025974025974
cls,PF02492,1.0,1.0,1.0,1.0825088224469025e-05,1.0825088224469026e-05
cls,PF21533,1.0,1.0,1.0,1.0,1.0
cls,PF14844,0.9970666666666667,0.9333333333333333,1.0,3.904136682948515e-08,1.2893450075787698e-08
cls,PF07653,0.17578870056497176,0.07286723163841809,0.29436440677966097,9.587231940338472e-05,4.9512405528737235e-23
cls,PF15125,1.0,1.0,1.0,1.0,1.0
cls,PF12901,0.648,0.3333333333333333,1.0,0.6096999999999998,0.6
cls,PF21276,1.0,1.0,1.0,1.0,1.0
cls,PF08516,0.5101437908496732,0.35947712418300654,0.6274509803921569,6.577387293557666e-07,5.8533928495924325e-19
cls,PF18875,0.9943333333333334,0.8333333333333334,1.0,0.003067099567099567,0.0021645021645021645
cls,PF08504,0.9983333333333333,1.0,1.0,0.10250000000000002,0.09999999999999999
cls,PF03987,1.0,1.0,1.0,1.0,1.0
cls,PF15170,1.0,1.0,1.0,1.0,1.0
cls,PF02209,0.4868928571428572,0.17857142857142858,0.75,0.07213175650054048,0.0015178367819511198
cls,PF05018,1.0,1.0,1.0,1.0,1.0
cls,PF12360,1.0,1.0,1.0,1.0,1.0
cls,PF01494,0.5133,0.3,0.9,0.29511260256771094,0.16782134274394334
cls,PF15711,0.4467619047619047,0.23809523809523808,0.7142857142857143,0.10566976763440955,0.041088503979639056
cls,PF08912,1.0,1.0,1.0,1.0,1.0
cls,PF11857,0.8951666666666668,0.5,1.0,0.049519480519480526,0.0021645021645021645
cls,PF00324,0.8455277777777779,0.6666666666666666,0.9722222222222222,1.9647483476684464e-06,6.323682484228294e-14
cls,PF06465,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
cls,PF15157,1.0,1.0,1.0,1.0,1.0
cls,PF18377,0.8091666666666667,0.5,1.0,0.07568614718614718,0.025974025974025972
cls,PF01217,0.34685000000000005,0.15,0.525,0.012221283710779298,6.427023895802433e-07
cls,PF09069,0.38613333333333333,0.2,0.5333333333333333,0.29148378299240474,0.18441617684449832
cls,PF00175,0.3868939393939394,0.2268939393939394,0.5757575757575758,0.010897770641607008,0.0001310304605511281
cls,PF01267,0.6666666666666665,0.3333333333333333,1.0,0.5771,0.6
cls,PF03999,1.0,1.0,1.0,1.0,1.0
cls,PF01061,0.9032,0.7,1.0,0.002627714390872285,0.00021650176448938054
cls,PF02244,0.6454285714285714,0.42857142857142855,0.8214285714285714,0.0012150810036969722,9.310626704251817e-06
cls,PF05175,0.491,0.3333333333333333,0.8333333333333334,0.5541818181818181,0.474025974025974
cls,PF05679,0.7045357142857143,0.39285714285714285,0.9285714285714286,0.0035865528604927073,3.7143457596749274e-07
cls,PF05493,1.0,1.0,1.0,1.0,1.0
cls,PF00749,0.7113333333333333,0.3333333333333333,1.0,0.5161999999999999,0.6
cls,PF18293,1.0,1.0,1.0,1.0,1.0
cls,PF00753,0.2841071428571429,0.14285714285714285,0.5357142857142857,0.34058117340235,0.3506382141764657
cls,PF05923,1.0,1.0,1.0,1.0,1.0
cls,PF01423,0.3605147058823529,0.19099264705882352,0.5514705882352942,0.005308784170779919,1.3393658951930582e-07
cls,PF09030,1.0,1.0,1.0,1.0,1.0
cls,PF02772,1.0,1.0,1.0,1.0,1.0
cls,PF04572,1.0,1.0,1.0,1.0,1.0
cls,PF00431,0.38106161616161616,0.2292676767676768,0.5151767676767677,9.920359063897364e-08,4.848592162790276e-65
cls,PF13908,0.5629444444444445,0.3333333333333333,0.75,0.005406104381159519,5.222243150834323e-06
cls,PF03002,1.0,1.0,1.0,1.0,1.0
cls,PF10522,0.6829999999999999,0.3333333333333333,1.0,0.5676999999999999,0.6
cls,PF00352,0.808,0.3333333333333333,1.0,0.38099999999999995,0.6
cls,PF01180,1.0,1.0,1.0,1.0,1.0
cls,PF04636,0.9253333333333332,0.6666666666666666,1.0,0.21090000000000003,0.09999999999999999
cls,PF00390,0.7726666666666665,0.3333333333333333,1.0,0.43019999999999986,0.6
cls,PF18567,1.0,1.0,1.0,1.0,1.0
cls,PF00107,0.2886666666666667,0.23809523809523808,0.44761904761904764,0.0012390188353279227,0.0010831635995101003
cls,PF15337,1.0,1.0,1.0,1.0,1.0
cls,PF10470,1.0,1.0,1.0,1.0,1.0
cls,PF01273,0.6092967032967033,0.4612637362637363,0.7472527472527473,1.5594295275486485e-07,2.0483187661755293e-16
cls,PF12799,0.18104575163398692,0.08496732026143791,0.3137254901960784,0.09503025422214083,0.016893620370116425
cls,PF05033,0.661,0.42857142857142855,0.9047619047619048,0.005492849411780544,0.00010024313356518223
cls,PF05587,0.9793333333333333,0.6666666666666666,1.0,0.131,0.09999999999999999
cls,PF02453,0.7935,0.3333333333333333,1.0,0.11620779220779219,0.025974025974025972
cls,PF04511,0.985,0.6666666666666666,1.0,0.12240000000000004,0.09999999999999999
cls,PF04563,0.9936666666666667,1.0,1.0,0.10940000000000003,0.09999999999999999
cls,PF01268,1.0,1.0,1.0,1.0,1.0
cls,PF10557,0.7563333333333334,0.4666666666666667,1.0,0.009695497684594236,5.2347407307698066e-05
cls,PF14875,0.8623333333333333,0.3333333333333333,1.0,0.30299999999999994,0.09999999999999999
cls,PF08075,0.8486666666666667,0.3333333333333333,1.0,0.3232,0.09999999999999999
cls,PF06621,1.0,1.0,1.0,1.0,1.0
cls,PF05783,0.835,0.3333333333333333,1.0,0.3405999999999999,0.09999999999999999
